Id,Score
6533459,9
6492868,7
6502645,32
6502669,3
6508461,2
6519345,5
6534788,5
6504602,14
6509189,9
6509200,4
6518694,0
6534485,17
6534556,14
6506110,20
6510564,5
6510605,4
6516301,21
6532170,4
6538425,1
6530420,9
6530536,0
6530578,5
6541302,31
6522846,1
6522861,4
6528156,13
6528243,13
6533856,-1
6543541,3
6543624,2
6522296,4
6526911,3
6527215,6
6543135,0
6543233,21
6543325,23
6540032,27
6544870,23
6515228,8
6536373,13
6536435,8
6541628,8
6547703,17
6538926,7
6543863,21
6548612,5
6527762,42
6544339,0
6549787,34
6547784,1
6547883,7
6553327,2
6519141,8
6524433,6
6545072,12
6550069,17
6554860,11
6547527,16
6557784,9
6557799,5
6542833,14
6552989,10
6553004,9
6558530,0
6529733,1
6535503,3
6540822,1
6561246,11
6520313,8
6530145,8
6540518,6
6546431,1
6551139,15
6561134,5
6543478,4
6549149,37
6564015,0
6569784,1
6531373,1
6537287,1
6546650,3
6557114,6
6562125,11
6572550,21
6555208,5
6560354,18
6570375,2
6570478,5
6570531,14
6576660,16
6541167,5
6545990,27
6546108,23
6546130,2
6576206,24
6576452,4
6543745,3
6553970,23
6554114,4
6559639,22
6564365,3
6564558,37
6578810,0
6569012,3
6569090,2
6579904,6
6579995,6
6560307,3
6575128,18
6585591,7
6572101,3
6582908,35
6583126,0
6589066,41
6520905,20
6531809,8
6531837,2
6537028,0
6557567,13
6573024,3
6589369,7
6551786,4
6556792,9
6556994,24
6562235,8
6567385,22
6579350,12
6590360,3
6540076,17
6540307,0
6565633,5
6571307,8
6577089,9
6592962,9
6573602,8
6578154,5
6578308,6
6583618,12
6594033,18
6590767,7
6590842,6
6596060,7
6596078,-4
6568188,5
6572828,7
6587963,4
6603968,4
6594100,54
6599215,3
6604301,3
6581956,22
6582175,9
6592193,10
6597590,0
6607834,5
6569833,7
6586175,21
6601465,2
6606445,5
6604009,1
6604089,14
6609582,8
6609692,8
6598523,19
6603084,10
6603248,8
6608498,20
6608569,25
6608673,16
6613703,1
6607859,0
6607984,19
6608080,2
6613535,1
6613628,5
6571509,5
6581012,1
6581120,13
6585853,2
6586046,6
6617288,2
6553361,15
6574463,1
6610739,8
6610750,3
6620296,3
6596778,5
6602087,4
6611810,16
6622124,17
6624819,14
6624968,2
6624981,2
6589687,5
6600480,3
6605971,10
6616347,35
6626937,9
6621740,16
6626647,4
6623846,1
6623876,1
6628622,5
6593626,2
6609117,6
6619020,7
6619042,6
6619073,27
6629333,4
6629414,4
6629417,18
6594257,20
6599950,4
6620471,11
6631190,8
6631257,19
6630629,19
6630772,10
6635710,1
6560011,-4
6565261,4
6632983,3
6638500,6
6577346,9
6592626,40
6613156,3
6617780,18
6623672,12
6629688,3
6639256,4
6624483,5
6624664,4
6634888,8
6639799,10
6634299,24
6639600,5
6625347,10
6625433,4
6630847,4
6631023,9
6641337,14
6601097,7
6621129,3
6631966,9
6637260,6
6642622,2
6642633,4
6628201,12
6632801,10
6637622,5
6647957,4
6579009,2
6594755,1
6619883,8
6619930,2
6640572,30
6650567,20
6626944,7
6627105,20
6631501,14
6651175,7
6651275,67
6645924,21
6651725,4
6661166,2
6635730,6
6646864,4
6651939,1
6662665,5
6643951,16
6643964,20
6649852,9
6660090,7
6665247,1
6645193,31
6650326,7
6650343,1
6655090,3
6655177,6
6666078,6
6655978,3
6662223,1
6662307,-2
6667004,1
6635417,38
6635440,6
6649415,-4
6654603,13
6669520,7
6639377,10
6644455,2
6644522,26
6654189,29
6659809,5
6665493,6
6670818,8
6670918,9
6643251,9
6643263,5
6668282,3
6673662,5
6673719,11
6655338,11
6666563,4
6677424,17
6622930,4
6648524,2
6648679,8
6674875,2
6685257,9
6669807,2
6676675,2
6681969,5
6687038,2
6668613,13
6678396,39
6684075,3
6684240,3
6689529,4
6679013,7
6684324,4
6689889,7
6689931,5
6601122,7
6632117,5
6641731,16
6652540,64
6652690,5
6690345,0
6695261,23
6666267,103
6675936,6
6696015,1
6683167,15
6687467,3
6687482,5
6687579,4
6692238,20
6697063,8
6672385,17
6672517,15
6683600,7
6688895,11
6697729,3
6697871,12
6643720,1
6648952,14
6674059,16
6699796,1
6704749,23
6704780,6
6675066,48
6675240,18
6705304,5
6705364,4
6636621,4
6661618,6
6666748,14
6666805,14
6702986,8
6703191,2
6708408,9
6708692,12
6665970,5
6686592,4
6697557,48
6702146,14
6712249,9
6702313,5
6713240,43
6697878,5
6703368,3
6713906,4
6692862,5
6692950,4
6703579,0
6714165,21
6696348,8
6706977,4
6712557,2
6712706,4
6717436,0
6675491,2
6701623,18
6712123,27
6716946,32
6721360,3
6713673,7
6713722,4
6723527,19
6723610,4
6663127,5
6673267,8
6710601,3
6720001,3
6731214,9
6731331,34
6696224,8
6696283,4
6706374,1
6725233,24
6725451,1
6734281,7
6717991,7
6718256,17
6728620,17
6734030,2
6734105,2
6704601,1
6715442,4
6720209,16
6730216,8
6734876,2
6735170,8
6688280,1
6693896,2
6704020,7
6714469,10
6714527,6
6735891,7
6736023,26
6705553,4
6740605,3
6695410,22
6705847,10
6726963,4
6731566,0
6731797,6
6741100,2
6709742,0
6714955,7
6714966,4
6742174,4
6742227,14
6742231,-1
6748050,8
6748087,19
6746745,5
6751881,2
6751911,6
6752110,0
6736031,7
6741620,3
6747782,3
6753008,11
6745856,2
6746078,10
6751656,3
6756779,0
6745330,5
6756303,5
6756396,17
6756583,54
6705170,5
6741185,16
6741385,9
6741399,18
6757569,2
6743208,13
6743554,7
6759391,15
6759448,5
6726263,10
6737738,10
6744350,14
6744437,8
6759880,12
6723157,12
6728164,15
6728236,32
6728313,15
6733760,6
6759303,2
6749271,3
6760489,2
6687239,9
6693282,4
6708223,16
6750323,1
6760892,3
6760964,7
6732254,8
6737221,6
6741908,18
6747311,8
6763876,18
6733117,5
6749726,19
6760378,0
6765327,1
6758275,9
6758328,1
6758339,23
6768670,7
6768684,39
6759907,6
6769654,12
6774579,13
6765439,2
6770572,0
6775273,16
6760540,1
6760575,6
6776657,5
6776776,2
6751564,5
6761534,17
6772438,9
6778055,5
6764621,2
6770358,1
6770407,37
6779668,21
6779669,25
6779833,9
6763377,21
6774245,2
6774294,6
6780765,6
6785979,9
6742705,7
6753512,6
6758897,4
6781083,1
6786318,9
6767296,2
6777436,0
6787056,4
6787290,7
6786380,10
6791742,17
6769981,1
6786725,26
6792383,4
6714202,7
6729249,7
6751090,4
6761825,9
6782294,15
6782410,3
6792729,36
6766205,12
6776421,15
6776580,3
6782127,6
6787377,11
6787586,7
6793174,15
6762766,3
6772802,25
6777748,1
6777848,3
6783025,8
6797576,7
6793257,3
6793293,6
6798671,3
6764105,8
6773342,3
6778425,8
6789121,4
6799631,8
6768905,11
6778793,7
6778808,1
6783993,24
6800008,3
6784799,19
6790508,13
6790623,17
6800418,6
6800467,32
6800481,12
6784527,10
6789368,13
6789639,1
6803250,18
6792835,8
6803521,7
6803647,28
6790694,6
6790917,16
6800950,8
6800984,9
6805756,22
6781381,4
6785765,45
6791525,4
6806624,-1
6811435,10
6811522,8
6787318,18
6796893,21
6807283,2
6812765,9
6786013,4
6791071,3
6796738,3
6806946,20
6812099,4
6783185,27
6783212,30
6783214,9
6798967,2
6799171,4
6809679,7
6815252,2
6809968,10
6815703,4
6816058,2
6797962,7
6802742,20
6808418,9
6812899,4
6818683,6
6816080,6
6816215,25
6816237,3
6821656,3
6797172,10
6807472,63
6807540,34
6822420,3
6815316,4
6820085,16
6820156,27
6825075,0
6809373,8
6814858,2
6830541,8
6836156,10
6762914,12
6794247,2
6825960,2
6831394,7
6835872,6
6818029,7
6821968,10
6832364,42
6837000,6
6807696,15
6824188,2
6839500,11
6839570,0
6795422,2
6800559,6
6806337,1
6817199,6
6826683,2
6831546,25
6841937,26
6816712,12
6833370,22
6837970,0
6842892,1
6819460,3
6829563,6
6844241,8
6836166,4
6840291,1
6846231,3
6846342,11
6803392,4
6808072,2
6819799,5
6825321,6
6851644,6
6851725,3
6831954,17
6843181,23
6848121,3
6853445,6
6813704,6
6824036,6
6824071,11
6835615,13
6845037,7
6850187,62
6855022,23
6827869,3
6837440,5
6847745,0
6852588,18
6857308,0
6857505,13
6829241,23
6843596,15
6860053,10
6860115,2
6860153,13
6828755,0
6845269,0
6850683,3
6850737,4
6856220,7
6860838,16
6837061,12
6837148,10
6837195,4
6847254,2
6862345,2
6850885,14
6851064,5
6861339,10
6841955,0
6856315,9
6861891,5
6866694,0
6871389,12
6871498,11
6871532,4
6845592,11
6855656,16
6855694,4
6855715,23
6875186,1
6857711,3
6862054,2
6866838,40
6876708,1
6830192,20
6830497,6
6849086,7
6869124,0
6874521,17
6879919,5
6879999,5
6875284,7
6875304,4
6884764,0
6855097,6
6866196,1
6866347,2
6870943,2
6885472,2
6844266,13
6849393,25
6868885,1
6879501,31
6885148,18
6885153,5
6885309,2
6867184,35
6867283,15
6877825,6
6882336,3
6886776,8
6865272,20
6887104,9
6896618,10
6823136,19
6843864,4
6852841,1
6858991,11
6900284,0
6832933,26
6871698,10
6876874,7
6876918,3
6892676,22
6898067,1
6902910,5
6857010,12
6857204,24
6877518,4
6883204,17
6883276,38
6883364,14
6898678,11
6903191,0
6847814,4
6848035,8
6853124,9
6873779,3
6894234,12
6899659,8
6903823,9
6887319,14
6902149,26
6902204,42
6902237,13
6911895,11
6872870,3
6878143,4
6887776,5
6893130,5
6913970,1
6895071,11
6899813,3
6915700,8
6886000,1
6891269,5
6901097,5
6901171,43
6915094,17
6915191,27
6915338,4
6900762,4
6906146,4
6912216,2
6917188,6
6917198,10
6902944,20
6908660,0
6913848,4
6918864,2
6918870,3
6884590,10
6884616,11
6889093,2
6899242,2
6910071,0
6920025,2
6920141,0
6895522,292
6900398,0
6910946,4
6911258,11
6921170,7
6901534,2
6906969,2
6907102,3
6912831,24
6917639,7
6922496,2
6922621,7
6859577,3
6891966,31
6892044,34
6896487,9
6921188,3
6926775,6
6896737,3
6902386,2
6917279,4
6929383,1
6871558,10
6871664,6
6886198,4
6913243,3
6922256,5
6932958,2
6912990,7
6918302,22
6923296,7
6932409,6
6932428,6
6911900,11
6921523,12
6926963,5
6932678,2
6938039,11
6932438,8
6932630,10
6937777,8
6937782,9
6918494,16
6924067,8
6939009,4
6862972,20
6863050,9
6868291,4
6873753,5
6883579,14
6939628,6
6925592,2
6925651,0
6925659,8
6935225,4
6940390,36
6922142,2
6932034,19
6936898,4
6941811,5
6926512,4
6926522,8
6941199,12
6941282,12
6915860,5
6935362,2
6935389,12
6946184,1
6920594,5
6936346,10
6942104,8
6946746,3
6933086,4
6952279,13
6952421,5
6958775,5
6938087,4
6938248,7
6949035,8
6954358,5
6954504,2
6954509,9
6959593,3
6937076,17
6951355,2
6951451,7
6961750,8
6941347,1
6947489,20
6947587,10
6958638,19
6963792,11
6908895,6
6940199,16
6955912,4
6960921,7
6965795,8
6965847,17
6965876,13
6923610,3
6929115,18
6944056,10
6948690,10
6967782,3
6946204,4
6951611,9
6951672,33
6951738,16
6951824,5
6962641,10
6968210,13
6904389,2
6909783,18
6946041,53
6960444,2
6970705,20
6962432,41
6962483,4
6966857,1
6967063,4
6977218,45
6952001,9
6963534,2
6968676,1
6978954,28
6939688,23
6944730,8
6955114,15
6966263,11
6966365,11
6981899,1
6964109,8
6964143,27
6973939,4
6984242,5
6961754,3
6984783,4
6979325,5
6984513,0
6984528,0
6984645,2
6982948,11
6983067,10
6988536,10
6927907,31
6953286,30
6969403,4
6979718,6
6985366,23
6989981,9
6939122,2
6949516,11
6981045,9
6991046,5
6973406,3
6978643,24
6988317,20
6992870,8
6986719,7
6986914,25
6986944,30
6996837,32
6996999,16
6945231,0
6956048,4
6967664,6
6997996,1
6993038,2
6998551,5
6977658,9
6989249,10
6999306,6
6939339,11
6939470,3
6939526,13
6949597,8
6980283,2
7000648,22
6989895,4
6999794,8
6999939,15
6969788,5
6975536,7
7001062,15
7001124,10
7005392,1
7001942,19
7007561,5
7017688,15
6993863,18
6998747,2
7009452,6
7009466,2
7009512,6
7020326,7
7005056,7
7010564,7
7020721,3
6981505,8
6997730,29
7023925,5
6956409,5
6956432,15
6966593,8
6971688,9
6976940,5
7025234,2
7004419,4
7004601,24
7010036,11
7021539,6
7026846,3
6979053,18
6989009,1
6999500,15
7023654,3
7023820,2
7028716,29
7005472,6
7005482,24
7011169,2
7011291,13
7029815,10
7020438,7
7025644,2
7025781,3
7035896,34
7035919,10
7013257,4
7022653,29
7028442,6
7028577,1
7038586,2
7020821,1
7025909,17
7031928,27
7036645,3
7042360,4
7000777,29
7017082,9
7022965,8
7037553,5
7043336,5
7030691,3
7040592,10
7045310,5
7045545,3
7045595,15
7016567,20
7020910,14
7026376,5
7046370,14
7041648,8
7041703,3
7046798,17
7017788,5
7023375,6
7029127,20
7044301,5
7048354,6
7031374,10
7035970,11
7050701,17
7050717,6
6990783,9
6995389,2
7022232,13
7032212,6
7052734,11
7008117,2
7013738,3
7022455,0
7027887,16
7047735,3
7047749,4
7052628,8
7043456,5
7043649,8
7048763,49
7053340,27
7030255,10
7040279,15
7051062,13
7055600,26
7048144,5
7048198,21
7048280,1
7058267,22
6989583,25
7014387,75
7039618,6
7039664,4
7039731,0
7059780,23
7040052,1
7040162,8
7050318,4
7060016,21
7060069,2
7007231,3
7032381,6
7056026,33
7061329,0
7057229,3
7061637,14
7070225,1
7070234,2
7063627,9
7068091,22
7073039,7
7039467,30
7059416,7
7069221,9
7074157,12
7074234,1
7051918,12
7056748,2
7066618,11
7075912,9
7076164,42
7033589,0
7039200,23
7049011,30
7068365,23
7068419,6
7078184,2
7046815,6
7060749,10
7066264,15
7071166,35
7076801,5
7081339,32
7060983,15
7065420,1
7074481,7
7084557,19
7057718,4
7057880,3
7062853,14
7082323,7
7086846,1
7092395,10
7081721,2
7081860,4
7091898,2
7066874,6
7066946,1
7067005,6
7071763,26
7077673,3
7093409,0
7089643,2
7094955,22
7083453,15
7087958,3
7093933,3
7064772,1
7073497,2
7079075,14
7088353,1
7099217,5
7061449,4
7071115,5
7084990,18
7089222,2
7089374,6
7099127,37
7052797,10
7087859,16
7097363,-1
7097573,3
7102521,12
7068751,11
7084363,8
7105681,6
7079565,5
7085265,27
7091206,14
7091218,1
7106775,12
7111577,5
7101326,8
7101420,4
7111816,37
7080884,2
7091413,8
7102030,2
7113344,20
7107964,12
7113591,13
7093468,3
7108651,10
7108708,6
7118474,18
7081066,9
7095359,5
7095446,2
7103990,6
7115016,16
7119936,14
7050101,3
7064472,10
7075745,0
7090717,1
7100766,10
7106417,10
7115445,54
7120199,35
7081544,2
7086990,7
7112392,9
7121369,3
7084576,5
7094793,1
7099957,11
7105039,8
7122131,4
7105636,0
7124448,0
7109667,21
7109707,34
7109844,9
7109910,7
7120862,2
7126177,12
7102605,4
7107972,19
7108256,26
7113049,17
7117202,6
7126673,2
7102413,21
7107010,11
7117690,12
7128072,0
7117114,10
7122608,15
7127843,5
7113667,2
7113715,10
7118860,7
7129305,1
7129371,3
7098254,4
7098509,1
7118603,3
7133856,11
7133885,24
7128034,5
7137464,1
7137634,8
7105962,21
7114819,1
7139178,10
7128274,1
7133575,3
7138525,17
7149461,54
7129374,7
7134486,11
7134559,45
7139466,18
7144702,7
7144792,7
7150581,1
7115852,1
7121574,9
7121807,9
7136556,2
7146122,18
7151806,2
7132514,8
7147806,29
7152470,7
7152619,3
7143776,0
7154161,13
7139780,2
7144912,9
7145143,4
7151261,15
7155918,20
7127242,20
7132008,2
7147008,38
7151463,3
7157335,2
7120526,19
7120664,4
7125837,14
7130455,12
7149783,9
7154292,6
7164397,12
7140844,5
7146194,4
7146281,4
7152333,3
7156770,15
7167307,7
7172276,6
7161034,2
7171504,2
7171722,5
7132957,4
7142931,5
7168522,15
7173925,8
7147441,3
7163865,10
7168394,11
7178137,0
7149501,2
7159673,12
7169227,50
7169270,26
7174343,4
7178725,28
7151832,2
7156427,5
7162194,9
7171140,28
7171254,3
7175880,11
7180847,6
7169879,7
7174583,7
7180196,3
7177167,4
7177359,6
7182342,9
7163311,3
7163448,7
7169017,17
7179385,10
7183830,9
7172386,2
7172420,12
7185834,4
7150684,4
7154800,8
7154958,13
7160897,2
7160980,10
7175363,15
7190623,2
7120308,9
7120426,18
7125536,30
7130937,8
7155529,16
7155640,8
7181882,4
7192405,7
7126089,22
7150006,1
7160181,11
7165577,14
7192223,34
7133393,3
7133463,20
7137929,16
7147945,1
7182409,13
7187287,7
7193348,1
7184186,4
7189608,29
7194591,5
7194673,1
7194688,20
7161500,6
7161534,63
7170322,5
7175619,18
7186215,12
7195846,7
7182748,5
7188027,1
7188101,8
7188115,11
7197887,19
7198109,22
7198121,7
7165034,23
7184475,14
7184526,5
7199364,32
7199439,4
7185437,55
7185509,3
7191634,12
7196563,5
7196770,5
7201580,7
7167373,37
7177633,7
7177808,7
7183252,1
7183452,1
7194314,13
7204293,0
7199550,1
7204805,34
7148595,19
7153470,23
7168131,3
7178537,14
7198756,8
7208624,26
7187029,1
7193054,5
7206801,195
7211704,10
7178937,7
7183640,2
7189082,4
7203941,12
7213318,5
7199940,20
7205610,3
7215001,1
7207422,19
7217566,3
7213211,15
7213251,4
7218147,29
7218201,2
7213940,3
7218927,1
7223143,10
7223196,3
7198336,4
7203298,3
7208368,5
7208383,3
7224658,20
7189249,6
7195248,26
7205296,7
7215931,5
7225758,5
7209728,28
7214799,10
7230250,13
7230301,6
7196450,10
7206510,7
7206622,8
7226168,4
7231763,9
7231844,8
7228622,5
7234599,17
7207688,2
7222161,1
7227753,4
7237204,33
7202581,13
7218001,5
7228020,1
7238369,27
7228783,8
7228985,17
7238991,3
7239120,10
7237290,5
7242388,18
7217653,5
7217728,1
7233453,14
7233624,15
7233641,4
7238248,47
7243983,29
7230518,8
7235015,24
7235185,12
7240341,13
7240511,2
7245976,4
7205878,29
7220133,1
7225290,1
7245634,3
7245710,12
7245793,3
7220634,25
7240039,6
7245411,3
7245462,5
7245479,2
7230315,1
7246256,4
7246512,13
7246543,10
7251124,3
7184953,9
7190431,6
7201260,44
7206035,11
7206272,4
7220896,26
7241851,14
7247536,5
7252633,0
7195862,9
7212102,12
7243145,13
7243246,7
7259089,10
7259238,9
7238575,15
7247371,10
7257563,31
7257567,3
7261795,27
7242413,9
7242433,32
7242493,10
7242579,3
7248122,10
7248329,4
7258858,17
7263426,6
7256820,-1
7257068,17
7266298,34
7242787,4
7248080,21
7268320,7
7268450,6
7249642,9
7254796,13
7270800,4
7270951,1
7271059,4
7226646,4
7226721,9
7232036,-1
7237002,0
7272394,11
7209891,3
7215282,1
7239532,34
7253589,3
7272847,4
7231315,6
7235657,56
7240800,17
7251793,6
7261576,14
7272354,8
7238699,50
7255038,0
7255078,15
7269600,3
7275189,10
7223273,13
7234190,7
7234212,6
7239846,0
7259830,12
7264631,6
7279327,19
7267044,0
7271471,16
7271647,9
7282054,5
7282151,3
7266363,6
7281714,0
7281755,16
7281955,2
7280825,9
7280881,3
7281054,7
7261318,7
7271121,6
7280093,3
7280115,5
7285310,10
7263461,9
7273364,5
7278128,0
7289870,7
7250413,14
7260961,7
7261039,72
7261173,19
7270261,3
7275264,12
7286261,46
7290847,4
7282158,21
7287706,10
7292536,7
7284497,0
7284590,37
7292648,11
7292832,8
7297601,9
7260638,2
7260708,7
7300097,3
7274001,20
7274115,1
7274183,2
7289734,16
7293587,3
7299618,34
7296106,18
7296107,1
7296267,11
